t,pop,births,deaths,delivered,hof_best,gen
540.0,15,12,252,4,56.86,4
542.0,15,12,252,4,56.86,4
544.0,15,12,253,4,56.86,4
546.0,15,12,254,4,56.86,4
548.0,15,12,258,4,56.86,4
550.0,15,12,258,4,56.86,4
552.0,15,12,258,4,56.86,4
554.0,15,12,258,4,56.86,4
556.0,15,12,258,4,56.86,4
558.0,15,12,259,4,56.86,4
560.0,15,12,261,4,56.86,4
562.0,15,12,262,4,56.86,4
564.0,15,12,264,4,56.86,4
566.0,15,12,267,4,56.86,4
568.0,15,12,267,4,56.86,4
570.0,15,12,267,4,56.86,4
572.0,15,12,267,4,56.86,4
574.0,15,12,267,4,56.86,4
576.0,15,12,268,4,56.86,4
578.0,15,12,270,4,56.86,4
580.0,15,12,270,4,56.86,4
582.0,15,12,270,4,56.86,4
584.0,15,12,271,4,56.86,4
586.0,15,12,271,4,56.86,4
588.0,15,12,275,4,56.86,4
590.0,15,12,275,4,56.86,4
592.0,15,12,275,4,56.86,4
594.0,15,12,275,4,56.86,4
596.0,15,12,275,4,56.86,4
598.0,15,12,275,4,56.86,4
600.0,15,12,278,4,56.86,4
602.0,15,12,280,4,56.86,4
604.0,15,12,281,4,56.86,4
606.0,15,12,283,4,56.86,4
608.0,15,12,283,4,56.86,4
610.0,15,12,283,4,56.86,4
612.0,15,12,283,4,56.86,4
614.0,15,12,283,4,56.86,4
616.0,15,12,284,4,56.86,4
618.0,15,12,288,4,56.86,4
620.0,15,12,289,4,56.86,4
622.0,15,12,289,4,56.86,4
624.0,15,12,290,4,56.86,4
626.0,15,12,291,4,56.86,4
628.0,15,12,295,4,56.86,4
630.0,15,12,296,4,56.86,4
632.0,15,12,297,4,56.86,4
634.0,15,12,297,4,56.86,4
636.0,15,12,298,4,56.86,4
638.0,15,12,298,4,56.86,4
640.0,15,12,300,4,56.86,4
642.0,15,12,302,4,56.86,4
644.0,15,12,302,4,56.86,4
646.0,15,12,303,4,56.86,4
648.0,15,12,303,4,56.86,4
650.0,15,12,303,4,56.86,4
652.0,15,12,303,4,56.86,4
654.0,15,12,303,4,56.86,4
656.0,15,12,303,4,56.86,4
658.0,15,12,305,4,56.86,4
660.0,15,12,307,4,56.86,4
662.0,15,12,307,4,56.86,4
664.0,15,12,307,4,56.86,4
666.0,15,12,308,4,56.86,4
668.0,15,12,309,4,56.86,4
670.0,15,12,312,4,56.86,4
672.0,15,12,313,4,56.86,4
674.0,15,12,313,4,56.86,4
676.0,15,12,315,4,57.58,4
678.0,15,12,315,4,59.1,4
680.0,15,12,318,4,60.57,4
682.0,15,12,320,4,61.9,4
684.0,15,12,320,4,62.69,4
686.0,18,15,320,5,63.1,4
688.0,18,15,320,5,102.5,4
690.0,18,15,320,5,104.54,4
692.0,18,15,320,5,104.54,4
694.0,18,15,320,5,104.54,4
696.0,17,15,321,5,104.54,4
698.0,16,15,322,5,104.54,4
700.0,15,15,323,5,104.54,4
702.0,17,18,324,6,104.54,4
704.0,17,18,324,6,104.54,4
706.0,16,18,325,6,104.54,4
708.0,15,18,326,6,104.54,4
710.0,15,18,328,6,104.54,4
712.0,15,18,328,6,104.54,4
714.0,15,18,329,6,104.54,4
716.0,15,18,331,6,104.54,4
718.0,15,18,331,6,104.54,4
720.0,15,18,332,6,104.54,4
722.0,18,21,332,7,104.54,5
724.0,18,21,332,7,104.54,5
726.0,17,21,333,7,104.54,5
728.0,16,21,334,7,104.54,5
730.0,15,21,335,7,104.54,5
732.0,17,24,336,8,104.54,6
734.0,16,24,337,8,104.54,6
736.0,15,24,340,8,104.54,6
738.0,15,24,340,8,104.54,6
740.0,15,24,340,8,104.54,6
742.0,15,24,340,8,104.54,6
744.0,15,24,340,8,104.54,6
746.0,17,27,344,9,104.54,7
748.0,16,27,345,9,104.54,7
750.0,15,27,348,9,104.54,7
752.0,15,27,348,9,104.54,7
754.0,15,27,348,9,104.54,7
756.0,15,27,348,9,104.54,7
758.0,15,27,348,9,104.54,7
760.0,18,30,349,10,104.54,7
762.0,18,30,349,10,104.54,7
764.0,17,30,350,10,104.54,7
766.0,16,30,351,10,104.54,7
768.0,16,30,351,10,104.54,7
770.0,16,30,351,10,104.54,7
772.0,15,30,355,10,104.54,7
774.0,15,30,355,10,104.54,7
776.0,18,33,356,11,104.54,7
778.0,18,33,356,11,104.54,7
780.0,18,33,356,11,104.54,7
782.0,19,36,358,12,104.54,8
784.0,17,36,360,12,104.54,8
786.0,15,36,363,12,104.54,8
788.0,15,36,365,12,104.54,8
790.0,15,36,365,12,104.54,8
792.0,15,36,365,12,104.54,8
794.0,15,36,366,12,104.54,8
796.0,18,39,366,13,104.54,8
798.0,18,39,366,13,104.54,8
800.0,17,39,367,13,104.54,8
802.0,20,42,367,14,104.54,8
804.0,20,42,367,14,104.54,8
806.0,23,45,367,15,104.54,8
808.0,23,45,367,15,104.54,8
810.0,25,48,368,16,111.64,8
812.0,24,48,369,16,114.55,8
814.0,30,54,369,18,114.75,8
816.0,29,54,370,18,115.01,8
818.0,30,57,372,19,116.88,8
820.0,35,63,373,21,116.88,9
822.0,37,66,374,22,116.88,9
824.0,36,66,375,22,116.88,9
826.0,41,75,379,25,116.88,9
828.0,46,81,380,27,116.88,9
830.0,46,81,380,27,116.88,9
832.0,51,87,381,29,116.88,10
834.0,53,90,382,30,116.88,10
836.0,54,93,384,31,116.88,10
838.0,51,93,387,31,116.88,10
840.0,50,93,388,31,116.88,10
842.0,53,99,391,33,116.88,10
844.0,59,105,391,35,116.88,10
846.0,60,108,393,36,116.88,10
848.0,57,108,396,36,116.88,10
850.0,63,117,399,39,116.88,10
852.0,66,120,399,40,116.88,10
854.0,64,120,401,40,116.88,10
856.0,64,120,401,40,116.88,10
858.0,67,123,401,41,116.88,10
860.0,65,126,406,42,116.88,10
862.0,65,126,406,42,122.3,10
864.0,65,126,406,42,122.63,10
866.0,61,129,413,43,122.96,10
868.0,62,135,418,45,123.29,11
870.0,62,135,418,45,123.54,11
872.0,67,144,422,48,123.86,11
874.0,64,144,425,48,124.19,11
876.0,65,147,427,49,136.85,11
878.0,64,147,428,49,136.85,11
880.0,67,150,428,50,142.3,11
882.0,66,156,435,52,142.3,12
884.0,65,156,436,52,142.3,12
886.0,64,159,440,53,142.3,12
888.0,66,162,441,54,142.3,12
890.0,66,168,447,56,142.3,12
892.0,64,168,449,56,142.3,12
894.0,63,168,450,56,142.3,12
896.0,67,174,452,58,142.76,12
898.0,73,180,452,60,143.53,12
900.0,75,186,456,62,144.06,12
902.0,71,186,460,62,144.06,12
904.0,73,189,461,63,144.06,12
906.0,71,192,466,64,165.29,12
908.0,68,192,469,64,166.29,12
910.0,66,192,471,64,170.18,12
912.0,68,195,472,65,171.46,12
914.0,69,201,477,67,193.26,12
916.0,75,207,477,69,193.26,12
918.0,77,210,478,70,199.78,12
920.0,79,217,483,77,199.78,13
922.0,72,217,490,77,200.83,13
924.0,79,226,492,80,200.83,13
926.0,80,228,493,81,200.83,13
928.0,76,228,497,81,200.83,13
930.0,76,231,500,82,200.83,13
932.0,80,236,501,84,200.83,13
934.0,80,236,501,85,203.66,13
936.0,78,236,503,86,209.34,13
938.0,70,236,511,86,210.2,13
940.0,71,239,513,87,210.36,13
942.0,74,242,513,88,210.56,13
944.0,72,245,518,89,210.56,13
946.0,69,245,521,89,210.56,13
948.0,68,245,522,89,210.56,13
950.0,76,254,523,92,210.56,13
952.0,73,254,526,92,210.56,13
954.0,71,257,531,93,210.56,13
956.0,68,257,534,93,210.56,13
958.0,63,257,539,93,210.56,13
960.0,54,260,551,94,210.56,13
962.0,57,263,551,95,210.56,13
964.0,54,266,557,96,210.56,14
966.0,51,266,560,96,210.56,14
968.0,53,269,561,97,210.56,14
970.0,55,275,565,99,210.56,14
972.0,52,275,568,99,210.56,14
974.0,51,275,569,99,210.56,14
976.0,53,278,570,100,211.04,14
978.0,55,281,571,101,212.11,14
980.0,48,281,578,101,212.93,14
982.0,49,284,580,102,213.09,14
984.0,47,284,582,102,213.09,14
986.0,50,287,582,103,213.09,14
988.0,49,287,583,103,213.09,14
990.0,45,290,590,104,213.34,15
992.0,48,293,590,105,213.34,15
994.0,49,296,592,106,213.34,15
996.0,50,299,594,107,213.34,15
998.0,53,302,594,108,213.34,15
1000.0,53,305,597,109,213.34,15
1002.0,51,305,599,109,213.34,15
1004.0,48,308,605,110,213.34,15
1006.0,47,308,606,110,213.34,15
1008.0,47,308,606,110,213.34,15
1010.0,54,320,611,114,213.34,15
1012.0,57,323,611,115,213.34,15
1014.0,60,326,611,116,213.34,15
1016.0,54,326,617,116,213.34,15
1018.0,52,326,619,116,213.34,15
1020.0,52,326,619,116,213.34,15
1022.0,53,329,621,117,213.34,15
1024.0,53,329,621,117,213.34,15
1026.0,50,329,624,117,213.34,15
1028.0,50,329,624,117,213.34,15
1030.0,50,332,627,118,213.34,15
1032.0,47,332,630,118,213.34,15
1034.0,44,332,633,118,213.34,15
1036.0,46,335,634,119,213.34,15
1038.0,42,335,638,119,213.34,15
1040.0,41,335,639,119,213.34,15
1042.0,40,335,640,119,213.34,15
1044.0,40,335,640,119,213.34,15
1046.0,39,335,641,119,213.34,15
1048.0,38,335,642,119,213.34,15
1050.0,28,335,652,119,213.34,15
1052.0,28,338,655,120,213.34,15
1054.0,28,341,658,121,213.34,15
1056.0,27,341,659,121,213.34,15
1058.0,27,341,659,121,213.34,15
1060.0,28,344,661,122,213.34,15
1062.0,27,344,662,122,213.34,15
1064.0,26,344,663,122,213.34,15
1066.0,26,344,663,122,213.34,15
1068.0,26,344,663,122,213.34,15
1070.0,25,347,667,123,213.34,15
1072.0,23,347,669,123,213.34,15
1074.0,23,347,669,123,213.34,15
1076.0,21,347,671,123,215.43,15
1078.0,20,347,672,123,215.93,15
1080.0,20,347,672,123,215.93,15
1082.0,19,347,673,123,215.93,15
1084.0,18,347,674,123,215.93,15
1086.0,18,347,674,123,215.93,15
1088.0,17,347,675,123,215.93,15
1090.0,20,350,675,124,215.93,15
1092.0,18,350,677,124,215.93,15
1094.0,24,356,677,126,215.93,15
1096.0,24,356,677,126,215.93,15
1098.0,26,359,678,127,215.93,15
1100.0,24,359,680,127,215.93,15
1102.0,24,359,680,127,215.93,15
1104.0,24,359,680,127,215.93,15
1106.0,27,362,680,128,215.93,15
1108.0,27,362,680,128,215.93,15
1110.0,28,365,682,129,215.93,15
1112.0,30,368,683,130,215.93,16
1114.0,29,368,684,130,215.93,16
1116.0,28,368,685,130,215.93,16
1118.0,30,371,686,131,215.93,16
1120.0,32,374,687,132,215.93,16
1122.0,31,374,688,132,215.93,16
1124.0,31,374,688,132,215.93,16
1126.0,34,377,688,133,215.93,16
1128.0,34,377,688,133,228.62,16
1130.0,37,383,691,135,233.54,16
1132.0,37,383,691,135,237.45,16
1134.0,36,383,692,135,237.45,16
1136.0,42,389,692,137,246.46,17
1138.0,40,389,694,137,248.25,17
1140.0,40,389,694,137,248.25,17
1142.0,43,392,694,138,248.25,17
1144.0,45,395,695,139,248.25,17
1146.0,44,395,696,139,248.25,17
1148.0,44,395,696,139,248.25,17
1150.0,45,398,698,140,248.25,17
1152.0,53,407,699,143,248.25,17
1154.0,55,410,700,144,248.25,17
1156.0,54,410,701,144,248.25,17
1158.0,58,416,703,146,248.25,17
1160.0,65,425,705,149,248.25,18
1162.0,80,440,705,154,248.25,18
1164.0,80,440,705,154,248.25,18
1166.0,80,442,707,156,248.25,18
1168.0,80,443,708,159,248.25,18
1170.0,80,445,710,161,248.25,18
1172.0,80,445,710,163,248.25,18
1174.0,80,451,716,165,248.25,18
1176.0,80,453,718,170,248.25,19
1178.0,80,453,718,173,248.25,19
1180.0,80,453,718,174,248.25,19
1182.0,80,454,719,176,248.25,19
1184.0,80,457,722,179,248.25,19
1186.0,80,459,724,180,248.25,19
1188.0,78,459,726,182,258.76,19
1190.0,77,461,729,185,288.08,19
1192.0,73,461,733,185,292.39,19
1194.0,73,467,739,187,292.39,19
1196.0,80,474,739,190,295.65,19
1198.0,76,474,743,191,301.08,19
1200.0,79,477,743,192,301.21,19
1202.0,71,477,751,192,317.49,19
1204.0,70,477,752,192,317.49,19
1206.0,71,480,754,193,317.49,19
1208.0,64,480,761,193,317.49,19
1210.0,71,489,763,196,317.49,19
1212.0,62,489,772,196,317.49,19
1214.0,59,489,775,196,317.49,19
1216.0,54,489,780,196,317.49,19
1218.0,59,495,781,198,317.49,19
1220.0,57,495,783,198,317.49,19
1222.0,53,495,787,198,317.49,19
1224.0,54,501,792,200,317.49,19
1226.0,52,501,794,200,317.49,19
1228.0,56,507,796,202,317.49,19
1230.0,56,510,799,203,317.49,19
1232.0,55,510,800,203,317.49,19
1234.0,51,510,804,203,317.49,19
1236.0,48,510,807,203,317.49,19
1238.0,48,510,807,203,317.49,19
1240.0,44,510,811,203,317.49,19
1242.0,43,510,812,203,317.49,19
1244.0,45,513,813,204,317.49,19
1246.0,42,513,816,204,317.49,19
1248.0,45,516,816,205,317.49,19
1250.0,39,519,825,206,317.49,19
1252.0,39,519,825,206,317.49,19
1254.0,40,522,827,207,317.49,20
1256.0,40,522,827,207,317.49,20
1258.0,32,522,835,207,317.49,20
1260.0,31,522,836,207,317.49,20
1262.0,30,522,837,207,317.49,20
1264.0,28,525,842,208,317.49,20
1266.0,33,531,843,210,317.49,20
1268.0,32,531,844,210,317.49,20
1270.0,30,531,846,210,317.49,20
1272.0,30,531,846,210,317.49,20
1274.0,30,531,846,210,317.49,20
1276.0,29,531,847,210,317.49,20
1278.0,28,531,848,210,317.49,20
1280.0,27,531,849,210,317.49,20
1282.0,30,534,849,211,317.49,20
1284.0,27,534,852,211,317.49,20
1286.0,27,534,852,211,317.49,20
1288.0,25,534,854,211,317.49,20
1290.0,22,534,857,211,317.49,20
1292.0,19,534,860,211,317.49,20
1294.0,16,534,863,211,317.49,20
1296.0,22,540,863,213,317.49,20
1298.0,20,540,865,213,317.49,20
1300.0,20,540,865,213,317.49,20
1302.0,19,540,866,213,317.49,20
1304.0,16,540,869,213,317.49,20
1306.0,15,540,872,213,317.49,20
1308.0,18,543,873,214,317.49,20
1310.0,18,543,873,214,317.49,20
1312.0,18,543,873,214,317.49,20
1314.0,17,543,874,214,317.49,20
1316.0,17,543,874,214,317.49,20
1318.0,17,543,874,214,317.49,20
1320.0,15,543,876,214,317.49,20
1322.0,15,543,877,214,317.49,20
1324.0,15,543,877,214,317.49,20
1326.0,15,543,881,214,317.49,20
1328.0,15,543,881,214,317.49,20
1330.0,15,543,882,214,317.49,20
1332.0,15,543,882,214,317.49,20
1334.0,15,543,883,214,317.49,20
1336.0,15,543,885,214,317.49,20
1338.0,15,543,885,214,317.49,20
1340.0,15,543,885,214,317.49,20
1342.0,15,543,885,214,317.49,20
1344.0,15,543,885,214,317.49,20
1346.0,15,543,889,214,317.49,20
1348.0,15,543,890,214,317.49,20
1350.0,15,543,891,214,317.49,20
1352.0,15,543,891,214,317.49,20
1354.0,15,543,891,214,317.49,20
1356.0,15,543,892,214,317.49,20
1358.0,15,543,892,214,317.49,20
1360.0,15,543,892,214,317.49,20
1362.0,15,543,893,214,317.49,20
1364.0,15,543,894,214,317.49,20
1366.0,15,543,895,214,317.49,20
1368.0,15,543,895,214,317.49,20
1370.0,15,543,895,214,317.49,20
1372.0,15,543,895,214,317.49,20
1374.0,15,543,897,214,317.49,20
1376.0,18,546,898,215,317.49,20
1378.0,18,546,898,215,317.49,20
1380.0,17,546,899,215,317.49,20
1382.0,20,549,899,216,317.49,20
1384.0,19,549,900,216,317.49,20
1386.0,20,552,902,217,317.49,20
1388.0,22,555,903,218,317.49,20
1390.0,21,555,904,218,317.49,20
1392.0,21,555,904,218,317.49,20
1394.0,21,555,904,218,317.49,20
1396.0,21,555,904,218,317.49,20
1398.0,21,555,904,218,317.49,20
1400.0,21,555,904,218,317.49,20
1402.0,21,555,904,218,317.49,20
1404.0,20,555,905,218,317.49,20
1406.0,19,555,906,218,317.49,20
1408.0,19,555,906,218,317.49,20
1410.0,19,555,906,218,317.49,20
1412.0,22,558,906,219,317.49,20
1414.0,21,558,907,219,317.49,20
1416.0,18,558,910,219,317.49,20
1418.0,17,558,911,219,317.49,20
1420.0,20,561,911,220,317.49,20
1422.0,21,564,913,221,317.49,20
1424.0,21,564,913,221,317.49,20
1426.0,21,567,916,222,317.49,20
1428.0,19,567,918,222,317.49,20
1430.0,21,570,919,223,317.49,20
1432.0,21,570,919,223,317.49,20
1434.0,21,570,919,223,317.49,20
1436.0,24,573,919,224,317.49,20
1438.0,24,573,919,224,317.49,20
1440.0,23,573,920,224,317.49,20
1442.0,22,573,921,224,317.49,20
1444.0,22,573,921,224,317.49,20
1446.0,21,573,922,224,317.49,20
1448.0,20,573,923,224,317.49,20
1450.0,20,573,923,224,317.49,20
1452.0,18,573,925,224,317.49,20
1454.0,16,573,927,224,317.49,20
1456.0,16,573,927,224,317.49,20
1458.0,16,573,927,224,317.49,20
1460.0,16,576,930,225,317.49,20
1462.0,15,576,931,225,317.49,20
1464.0,15,576,931,225,317.49,20
1466.0,15,576,935,225,317.49,20
1468.0,15,576,935,225,317.49,20
1470.0,15,576,938,225,317.49,20
1472.0,15,576,940,225,317.49,20
1474.0,15,576,940,225,317.49,20
1476.0,15,576,942,225,317.49,20
1478.0,15,576,942,225,317.49,20
1480.0,15,576,943,225,317.49,20
1482.0,15,576,944,225,317.49,20
1484.0,15,576,944,225,317.49,20
1486.0,15,576,944,225,317.49,20
1488.0,15,576,944,225,317.49,20
1490.0,15,576,944,225,317.49,20
1492.0,18,579,945,226,317.49,20
1494.0,21,582,945,227,317.49,20
1496.0,21,582,945,227,317.49,20
1498.0,21,582,945,227,317.49,20
1500.0,19,582,947,227,317.49,20
1502.0,19,582,947,227,317.49,20
1504.0,18,582,948,227,317.49,20
1506.0,20,585,949,228,317.49,21
1508.0,25,591,950,230,317.49,21
1510.0,28,594,950,231,317.49,21
1512.0,32,600,952,233,317.49,21
1514.0,32,600,952,233,317.49,21
1516.0,31,600,953,233,317.49,21
1518.0,29,600,955,233,317.49,21
1520.0,28,600,956,233,317.49,21
